gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ACY3,0.0838816405950385,0.00661300429408761,0.0344179956605189,0.192137983841791,0.84763412236697,1
ACYP1,12.3286713987751,-0.0746960447766909,0.176450255672239,-0.423326361824268,0.67205716319928,1
ACYP2,40.5263481023953,-0.0579327992572138,0.146114304579541,-0.39648958001697,0.691743893317039,1
ADA,4.28221156724905,0.102505301751803,0.166208033374729,0.616728925013489,0.537413539201162,1
ADAD2,0.0455293849414453,0,0.0344179956605189,0,1,1
ADAL,4.36986700701042,-0.145242553792355,0.170639453270514,-0.851166310068413,0.394676974559468,1
ADAM10,39.6603330642178,0.0648617288564966,0.140760032568788,0.460796489406888,0.644944620650287,1
ADAM11,0.0261684546338437,0,0.0344179956605189,0,1,1
ADAM12,1.93589922443175,-0.0741423884784917,0.136421222602977,-0.543481337168971,0.586798437121377,1
ADAM15,4.24017930910042,0.143540654690214,0.171034866383381,0.839247913162113,0.401330205490229,1
ADAM17,40.6565278092553,-0.0776374920349957,0.145028214762446,-0.535326813214687,0.592423888355788,1
ADAM19,14.894305001006,-0.0449274793447076,0.175306710264253,-0.256279290604364,0.797735187100357,1
ADAM1A,1.34036969560257,-0.118657071435825,0.123585777526371,-0.960119148099436,0.33699525247325,1
ADAM20,0.0628748285953892,-0.00351188213812803,0.0344179956605189,-0.102036218865485,0.918727926603907,1
ADAM20P1,0.20121125851737,0.0132102432609439,0.0484156364884179,0.272850761016104,0.784967937762551,1
ADAM22,0.133907316417158,-0.00372283534331745,0.0354265842675886,-0.10508592403935,0.916307628447122,1
ADAM23,0.201845511425208,0.00648103858214122,0.0484621402777665,0.133734056007316,0.893612874246654,1
ADAM28,9.97594317424138,0.225737420903261,0.178713405971899,1.26312527969366,0.206544160302206,1
ADAM33,0.134833831747805,-0.00732962044721127,0.0354963970700831,-0.206489138397339,0.836408848236157,1
ADAM8,21.6134869207284,0.329036226572587,0.168348615815812,1.95449321028324,0.0506429170540934,1
ADAM9,19.280983736378,0.0725803432333374,0.16771319194759,0.432764664427938,0.665185746570053,1
ADAMDEC1,2.46419687139819,0.0963552363328639,0.148825877135211,0.647436038595111,0.517349777963719,1
ADAMTS10,0.298803589173144,-0.00898610591124405,0.0546487674851118,-0.16443382577095,0.869389636855405,1
ADAMTS13,0.188485009067654,-0.0112190135936159,0.0437984431716922,-0.256150967504411,0.797834268016626,1
ADAMTS17,5.39923444013279,-0.0319300489248287,0.175333051808719,-0.182110837605582,0.855495743772582,1
ADAMTS2,0.255262891764668,-0.000322590989013194,0.0524902756905541,-0.00614572860914209,0.995096448895738,1
ADAMTS4,9.25553430687532,0.324434524418613,0.178629609070023,1.81624158563452,0.0693333215030513,1
ADAMTS5,2.45850989626738,0.0120674935068001,0.15335909064305,0.0786878264353281,0.937280928552151,1
ADAMTS6,0.247985319716583,0.0230265505829813,0.0519358494766755,0.443365244142633,0.657501570939535,1
ADAMTSL2,1.65127159865513,-0.0126412761528772,0.138303678859194,-0.0914023130631771,0.92717292388624,1
ADAMTSL4,4.87896033186691,-0.19628190315632,0.174251603200938,-1.12642810482483,0.259984356232395,1
ADAMTSL5,0.17526031570299,-0.000211392537221549,0.0426558359611316,-0.00495577058703461,0.996045883347026,1
ADAP1,5.97447895555969,0.090053087759776,0.177521173149672,0.507280828320407,0.611957788478379,1
ADAP2,37.4883201742837,0.0525093336613661,0.143106143672494,0.366925781897501,0.713674379584514,1
ADAR,64.7581640938188,0.200931979524603,0.136544907565088,1.47154502579177,0.141143780182341,1
ADARB1,1.44032899497269,0.0555791313438159,0.127223096868406,0.436863531166078,0.662210321349609,1
ADARB2,0.40699428531055,0.011401066260902,0.063809254571627,0.178674180374636,0.858193543989246,1
ADAT1,12.6072392722256,0.0734077864266398,0.17377340643047,0.422433949673487,0.67270830203537,1
ADAT2,3.0402945646823,-0.186476669815962,0.158998660824883,-1.17281912217703,0.240868348151789,1
ADAT3,0.145145515908612,-0.0115419557769653,0.0364802111337444,-0.316389500451353,0.751706885395972,1
ADCK1,4.18679176903648,-0.058691660358084,0.167759472196358,-0.349856014624242,0.726446758615926,1
ADCK2,1.49346412117283,0.0633695476044169,0.133296098042957,0.47540437068154,0.63449877979983,1
ADCK3,13.5854287470334,0.0412391729312117,0.174003597447702,0.237001840974043,0.812655362052137,1
ADCK4,5.34888464429368,-0.0468072662337956,0.174866796897946,-0.267673835537302,0.78895039131748,1
ADCK5,3.06150605192702,0.192382274399847,0.149477469969865,1.28703191483393,0.198083164477542,1
ADCY1,1.93265542597284,0.196862658785807,0.144016709329174,1.3669431811266,0.171643115713758,1
ADCY10P1,1.41978784069908,0.0549184308748378,0.131219673738571,0.41852284272747,0.675564888939959,1
ADCY2,0.0759662493371761,-0.000136919994056144,0.0344179956605189,-0.00397815129639306,0.996825902872117,1
ADCY3,1.06671299279387,0.0179341514712758,0.117906575116599,0.152104761363313,0.879104308881781,1
ADCY4,0.719548370776724,-0.139560831466069,0.0956817227890145,-1.45859446713571,0.144676757345218,1
ADCY6,4.12493612441728,0.0443660746924008,0.164996069382604,0.268891706683763,0.788013019126475,1
ADCY7,58.0677329818607,-0.181529063835728,0.138448043594552,-1.31117102938154,0.189799987729905,1
ADCY9,3.41434829999248,-0.200640365140161,0.16352382748493,-1.22697938414297,0.219830339558389,1
ADD1,27.5385412985118,-0.0309724969913339,0.15493414928345,-0.199907490598926,0.841552932041831,1
ADD2,0.101372637409779,-0.00351188213812802,0.0344179956605189,-0.102036218865485,0.918727926603907,1
ADD3,127.802024451751,0.0456281945160511,0.112899442415772,0.40414898018732,0.686103168868465,1
ADGB,0.218472832899801,0.00685283269803182,0.0498055179396754,0.137591836838882,0.890563007423285,1
ADH5,101.671918672495,-0.111387628755028,0.1093503994972,-1.01863028637477,0.308378520269502,1
ADHFE1,11.4988548485493,-0.00886775547149803,0.178100318163971,-0.0497907896118063,0.960289106405899,1
ADI1,33.2532803828401,-0.0443549560953557,0.146834251601517,-0.302074996886471,0.762594892228307,1
ADIPOQ,8.57482432326236,0.0455349843916227,0.178719864476021,0.254784125565024,0.798889836708448,1
ADIPOQ-AS1,0.890406348124932,0.0610580217987965,0.108535605438812,0.562562133890878,0.573733082792842,1
ADIPOR1,51.0071734081287,-0.135570099245092,0.134634221026694,-1.00695126551973,0.313958194308367,1
ADIPOR2,14.1715208470174,-0.0766173566611618,0.174243400435571,-0.439714539946046,0.660143870389223,1
ADIRF,0.12167207567561,-0.00351188213812803,0.0344179956605189,-0.102036218865485,0.918727926603907,1
ADK,47.3626074201051,-0.184253635799881,0.175142854731264,-1.05201914221734,0.292790767291309,1
ADM,12.0424272029032,0.186616987786703,0.178151872046123,1.04751628845297,0.294861523732586,1
ADM2,4.24833855697154,0.0227289268127412,0.171054639828379,0.132875242878798,0.894292046583624,1
ADM5,0.181638557849546,-0.0163087631087385,0.043268530006991,-0.376919740654545,0.706233250638755,1
ADNP,7.68505148043575,-0.124397625399383,0.178690124852471,-0.696163962625733,0.486326153368705,1
ADNP2,13.3641710040403,0.0768758689964562,0.176381304759076,0.435850438352652,0.66294524603569,1
ADO,7.4228121813225,0.125539597973042,0.177207024213087,0.708434660141257,0.478675374841501,1
ADORA2A-AS1,2.90122071645529,0.141356056557612,0.159444732569943,0.88655206276949,0.375320112405516,1
ADORA2B,1.93238434592441,-0.0679499504759948,0.14123356458111,-0.481117577663143,0.630432935880354,1
ADORA3,8.42204002379262,0.0412601987744429,0.178675751652031,0.230922206247643,0.817375238833476,1
ADPGK,41.0273424793582,0.0360367684751561,0.139755298571387,0.257856187518705,0.79651789892568,1
ADPGK-AS1,2.88420326958155,-0.135207973521342,0.15696794631648,-0.86137314460836,0.389032562074757,1
ADPRH,12.1732918982108,-0.0664275782605422,0.176280658821396,-0.376828511446881,0.706301050944124,1
