gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PRELID2,13.0038936015986,0.34622714745928,0.169777216172656,2.03930277138708,0.0414198192288967,NA
PRELP,3.38112451713381,0.0462282857259955,0.157984269919266,0.292613218706011,0.769817808748171,NA
PREP,4.89783196512808,-0.203863612501199,0.171068216248075,-1.19170946522039,0.233375185394595,NA
PREX1,15.1638435328454,0.162423653690014,0.170936450508531,0.950199054717748,0.342011118872675,NA
PRF1,6.04198241331821,-0.0316348546363444,0.173145790235154,-0.182706461377896,0.85502834565784,NA
PRG2,0.176547079226196,0.00131353157340556,0.0427174188782089,0.0307493197833547,0.975469458239609,NA
PRG4,0.651334354687456,-0.0173712278186925,0.084942715541562,-0.204505209280634,0.837958721599944,NA
PRH1,0.26970082582411,0.00204729050114343,0.0531056321164023,0.0385512876799201,0.969248140194534,NA
PRH1-PRR4,1.81302601323592,0.116549566703041,0.140055263917926,0.83216841297261,0.405313890453615,NA
PRH2,0.182145355394377,0.0103337274248479,0.0396623288261795,0.26054262900536,0.794445237175996,NA
PRICKLE1,0.0838493988631575,0.000810056110495154,0.0336427696786416,0.0240781635469634,0.980790261237816,NA
PRICKLE2-AS3,7.04745438810178,-0.00376915781764052,0.176392138726662,-0.0213680600782398,0.982952052110898,NA
PRICKLE3,0.178539901593228,0.00570199597979596,0.0395602075652753,0.144134632518991,0.885394157448387,NA
PRIM2,10.1327800461153,-0.321846998237389,0.175495948519315,-1.83392836673928,0.0666646281445754,NA
PRKAA2,0.347822381936693,0.066848829113339,0.0651573433211232,1.02596001779691,0.304910430534905,NA
PRKAB1,5.95669263749492,0.0919839230065773,0.174810095347187,0.526193426208536,0.598753821027262,NA
PRKAB2,6.31527254311467,-0.168640201563531,0.175363739437318,-0.961659474784467,0.336220685358722,NA
PRKACA,2.60984038690245,0.000358426225319755,0.155514459304613,0.00230477749093214,0.998161055251978,NA
PRKAG1,22.5745926091315,-0.159845091104066,0.159855733031987,-0.999933427924547,0.31734272592195,NA
PRKAG2,7.9267629916608,-0.17933849486579,0.176595380797817,-1.01553332853657,0.309851667737824,NA
PRKAG2-AS1,1.75730896606587,-0.0688815380807099,0.135288036192668,-0.509147298010991,0.610648980800374,NA
PRKAG3,0.0403914152025752,-0.00248888887186448,0.0336427696786416,-0.0739799040221287,0.941026375702775,NA
PRKAR1B,1.07059775632163,0.17931872717977,0.115906310085709,1.54710064574715,0.121838978264696,NA
