gene,cv,mean
PRR14,0.765044638559666,1.92708333333333
GLB1,0.765052306102363,40.59375
ARL4A,0.765055928889019,38.9583333333333
PLK3,0.765057597248056,3.40625
STK38L,0.765195436394453,10.875
PPEF2,0.765277719229561,2.47916666666667
KCNJ11,0.765520959266831,2.67708333333333
VAMP3,0.765599846376783,55.84375
ZNF230,0.765871937838472,2.83333333333333
MUTYH,0.76595682982709,1.83333333333333
TNFAIP8L2-SCNM1,0.766040268905369,3.20833333333333
LOC100506746,0.766106741702592,1.95833333333333
RNF141,0.766194782034393,39.6041666666667
DZIP3,0.766822499320912,6.92708333333333
VPS13A,0.766874081371973,10.09375
SHQ1,0.767045870354011,1.91666666666667
CARS2,0.767143483465066,10.09375
GPR180,0.767169012546422,1.89583333333333
MPV17L2,0.767246397213057,2.79166666666667
MYH10,0.767316176269304,2.42708333333333
LOC96610,0.767372326890351,2.58333333333333
C16orf55,0.767565935338001,1.82291666666667
KATNB1,0.767590485389771,2.13541666666667
FAM65A,0.767727861765033,5.63541666666667
ZHX2,0.767798775613545,4.20833333333333
ASNA1,0.768137806214358,3.19791666666667
GANAB,0.768231261773004,1.94791666666667
DNAJC17,0.768252733954335,2.26041666666667
FAN1,0.768321475485489,4.46875
CATSPER2,0.768354585334852,1.84375
BCR,0.768433994738749,2.04166666666667
PKP2,0.768766856401237,2.48958333333333
LOC728606,0.768805932642004,2.20833333333333
CCDC172,0.768822420127068,1.97916666666667
LONRF2,0.768873840714852,2.01041666666667
COX10-AS1,0.768890282407208,1.75
DUXA,0.768890282407208,1.75
ALPK1,0.768955404938875,5.73958333333333
LILRB3,0.769124154408726,31.5833333333333
DMBX1,0.76914006792187,1.8125
FOS,0.769195295262415,922.78125
CSTF2,0.769528630613804,1.53125
SAAL1,0.769964756497267,2.54166666666667
PPM1F,0.769967137139391,4.47916666666667
PBXIP1,0.770018792474703,19.3020833333333
MAN1A1,0.77003971014236,5.82291666666667
GSTZ1,0.770052308925253,3.58333333333333
IMPDH1,0.770125222330214,8.32291666666667
RPS6KA6,0.770350100189853,1.58333333333333
SEC31B,0.770550286383186,1.6875
GPN3,0.770605713325439,7.76041666666667
BAX,0.770625986493584,2.78125
RAB4A,0.770892964240826,4.29166666666667
SLC36A4,0.770917801054918,4.84375
ZBTB16,0.770927496549798,2.55208333333333
TMEM161A,0.771333159359899,2.16666666666667
PINK1,0.771501150249076,3.85416666666667
FAM214B,0.771564874912469,7.38541666666667
MBD6,0.771599056216608,2.36458333333333
TOMM40L,0.771599056216608,2.36458333333333
ATG16L2,0.771647539264329,7.16666666666667
THTPA,0.771745966451846,2.91666666666667
SLC15A4,0.77177040221784,7.34375
CYP2R1,0.771961130927535,2.39583333333333
ANXA4,0.771996258031688,45.4791666666667
TTI1,0.772146699996697,1.66666666666667
MAP2K3,0.772225541116731,8.17708333333333
HSD17B7,0.772237933577455,2.30208333333333
CECR5,0.772309820010253,1.97916666666667
MAP3K11,0.772351068383817,3.91666666666667
TUFT1,0.772374123427545,1.84375
KCNQ1,0.772395729895891,3.26041666666667
ELOVL1,0.772446507799236,23.4895833333333
MIDN,0.772529775941938,6.80208333333333
PGBD2,0.772598808818244,2.80208333333333
BBS9,0.772633261942408,2.29166666666667
PELI2,0.772651767789544,12.40625
ST3GAL2,0.772763054785398,6.16666666666667
LAMP3,0.772850670036449,1.65625
MOCS3,0.772850670036449,1.65625
LOC100129269,0.772930222290697,2.46875
FAT3,0.772981362687685,2.63541666666667
ZNF595,0.772994287443997,2.60416666666667
GLIPR2,0.773219267534191,55.3854166666667
TUSC2,0.773255375301411,2.125
OR7D2,0.773568013080513,2.40625
CTSB,0.773601120058227,165.322916666667
PEX26,0.773841333450679,3
PCED1A,0.774144628975207,2.03125
PPM1D,0.774149621582025,2.78125
ZAK,0.774190521620397,9.19791666666667
ZCWPW1,0.77443045036494,2.19791666666667
SMAGP,0.774481060673504,1.91666666666667
TEX2,0.774481060673504,1.91666666666667
CENPT,0.774588948919128,1.85416666666667
ACD,0.774805736778,2.30208333333333
HSBP1,0.774907827421478,157.458333333333
SH3GL1,0.775223101367795,2.29166666666667
MINK1,0.77537804807525,1.44791666666667
COX6B2,0.775501347062622,2.10416666666667
C1orf85,0.775639199899704,31.25
PRCP,0.775649760276253,71.4895833333333
MPDU1,0.775775887555251,3.64583333333333
PAOX,0.775889303010626,3.125
HYOU1,0.775914608329252,2.40625
ZNF569,0.776061534712198,2.80208333333333
ANKRD62,0.776435110824067,2.0625
CHPF2,0.776463560771925,2.36458333333333
TSEN2,0.77652075536628,1.90625
CROCCP2,0.776523633810425,2.25
MSRA,0.776550929223069,2.96875
LHPP,0.77656007854534,2.13541666666667
IRF4,0.776785099672023,2.72916666666667
GMPPA,0.77693219152694,3.03125
LOC100506688,0.776999898394629,2.60416666666667
TFPT,0.777116440993472,2.35416666666667
PYGO2,0.777239016994353,2.19791666666667
PAX6,0.777248997616887,2.1875
FBXO5,0.777433191254339,2.03125
FKBP8,0.777565395050533,1.46875
GABARAP,0.777571255922848,678.625
TSTD1,0.777722765714697,18.9791666666667
XYLT1,0.777799934432875,3.3125
TYSND1,0.777916848046712,1.78125
FOXRED1,0.777986605215499,2
KLHL21,0.778044957556171,2.5625
RAB28,0.778122980349572,2.09375
PKN1,0.778126367473919,1.83333333333333
CCDC88A,0.778273435029212,48.4895833333333
PIWIL3,0.778382680092319,2.90625
ZNF624,0.778383755807577,2.54166666666667
ZMIZ1,0.778552070394646,7.8125
SWAP70,0.778605266424106,10.9270833333333
MBD3,0.77866282142766,1.875
CLPTM1L,0.778905311394844,2.26041666666667
AKT1,0.779053345355559,3.17708333333333
TAF1C,0.779092541689432,1.69791666666667
SKIV2L,0.779320535472947,2.44791666666667
PLIN2,0.779336356699526,48.1354166666667
DDT,0.779559002890711,2.53125
MAGEH1,0.77958410150873,4.67708333333333
IQCE,0.779671948870014,3.82291666666667
C4orf33,0.779706899748882,14.21875
ZNF441,0.779734453344969,2.48958333333333
METTL3,0.779742263425262,2.41666666666667
LOC93622,0.779818000210658,3.57291666666667
ELL,0.779830299931004,3.16666666666667
NPC2,0.779832183531088,600.083333333333
RBM26-AS1,0.779848452599963,1.82291666666667
ASMTL,0.77985938428707,2.65625
KATNAL1,0.779982185037028,3.14583333333333
JAM2,0.780173846412447,1.61458333333333
ZNF335,0.780242307937478,1.90625
AGO4,0.78035969337033,18.3020833333333
RAPGEF6,0.780429542511072,27.6875
C12orf57,0.780469956284044,48.0729166666667
TLR7,0.78052261206416,10.71875
ZNF397,0.780784732066781,2.63541666666667
LOC100506085,0.781070910474315,6.09375
HECTD3,0.781312629645244,1.54166666666667
BLVRA,0.781330388366895,114.447916666667
ACPL2,0.781344699536563,1.57291666666667
ATP1B2,0.781361834100869,2
EXOC6B,0.78141705172433,1.55208333333333
AKT1S1,0.78189561409889,3.20833333333333
TREX1,0.781935481389502,9.125
GSTP1,0.781936667246391,135.229166666667
CHAF1A,0.782224097074315,1.36458333333333
PANK4,0.782454661462567,1.85416666666667
RTN3,0.782483881893936,49.71875
ITPK1,0.782550253374139,4.36458333333333
PLEKHO1,0.782568737205015,103.0625
GALNS,0.782677310539608,4.13541666666667
TLR6,0.782900043545036,5.19791666666667
LGALS1,0.783012982422818,395.40625
SVIP,0.783157519466592,18.7291666666667
POM121L10P,0.783284006338994,2.33333333333333
LOC285540,0.783350643058155,1.92708333333333
CHKA,0.78344821420017,2.42708333333333
LZTR1,0.78347224297559,1.64583333333333
RNPEP,0.783489076780292,17.90625
VAV3,0.783711875726673,3.04166666666667
SLC7A1,0.783740448113636,1.98958333333333
NHLRC2,0.783748978593671,2.39583333333333
LOC202781,0.783801559721645,2.27083333333333
FBXL5,0.783887318689924,92.9375
SACS,0.784052866286422,3.19791666666667
ACAD9,0.784066823012623,2.86458333333333
CRTAM,0.784129906046622,6.48958333333333
AGO3,0.784314932592946,1.88541666666667
TMEM180,0.784441474511168,1.86458333333333
MMP24-AS1,0.78464462953026,2.10416666666667
DDX31,0.784693214086395,2.04166666666667
ECT2L,0.784815038474586,1.34375
SLC2A4RG,0.785049062525379,2.45833333333333
RPS26,0.785097319164719,138.697916666667
FBXW11,0.785142664670834,1.76041666666667
METTL13,0.785278419808415,2.88541666666667
LYST,0.785365787124193,123.5
WDYHV1,0.785497074871988,2.29166666666667
CDK6,0.785501898479042,7.66666666666667
LRBA,0.78554553148794,8.72916666666667
C11orf71,0.785627632158398,2.01041666666667
DUSP1,0.785642203418235,339.739583333333
PRKRIP1,0.785748461320996,2.33333333333333
TARBP2,0.785799625046326,1.67708333333333
ERMP1,0.785839589006002,1.5
GPD2,0.785986866174733,5.21875
ZNF180,0.786079599127348,1.94791666666667
PIAS3,0.786104723087945,1.97916666666667
HERC6,0.786178181903647,3.13541666666667
DAB2,0.786447016649492,4.33333333333333
MANSC1,0.786458152759736,2.02083333333333
BCDIN3D-AS1,0.786732081728623,1.66666666666667
AK1,0.786832038779352,2.35416666666667
RCN1,0.786924727223506,2.60416666666667
LTA4H,0.787001505797023,413.927083333333
TEC,0.787309702486912,3.91666666666667
WDR11-AS1,0.787321700221992,1.80208333333333
RIMKLB,0.787321700221992,1.80208333333333
CASK,0.787457165829868,8.30208333333333
PIM1,0.787472201802765,8.23958333333333
PIAS4,0.787533272294422,2.34375
PTTG1,0.787542897879153,5.67708333333333
XRCC1,0.787930694025255,2.90625
FKBP15,0.787979582973185,42.59375
ANKRD27,0.788011955202118,2.21875
EMR1,0.78803878160584,8.30208333333333
PKIB,0.788184463034559,2.125
CECR1,0.788221298238997,119.84375
TLDC1,0.788238742907429,2.51041666666667
CAPN10,0.788291713991396,1.86458333333333
TMEM129,0.788409955881077,1.69791666666667
STK40,0.788470926867962,2.9375
RCL1,0.78852534206086,2.05208333333333
ZNF570,0.788532542155239,3.88541666666667
FAM21C,0.788935697700296,2.01041666666667
HCCS,0.789041440546576,5.69791666666667
FAM118B,0.789052581649783,9.375
LAMC2,0.789164141557696,1.63541666666667
FBXO22,0.789290457074554,1.72916666666667
PHF23,0.789316340563415,2.98958333333333
DDAH2,0.78949384472282,4.86458333333333
C12orf76,0.789505931524399,1.6875
FUOM,0.789521148135807,4.28125
C12orf44,0.789558795330929,2.73958333333333
FUT4,0.789571309946023,4.14583333333333
FLYWCH1,0.78960085428271,1.94791666666667
VIPR1,0.789728829784221,2.02083333333333
KLF11,0.789787951792211,8.84375
TMEM214,0.790037310430864,2.30208333333333
NRM,0.790193577594401,6.33333333333333
MTA1,0.790457353118411,1.61458333333333
TULP3,0.790457353118411,1.61458333333333
TBC1D13,0.790554363959822,1.92708333333333
TTYH2,0.790568971213527,4.6875
VGLL4,0.790947641308529,2.20833333333333
PLOD3,0.791004760324007,2.57291666666667
APBB3,0.791303746371386,1.48958333333333
ERCC6,0.791401155845557,2
MEN1,0.791427931322333,1.80208333333333
KDM4B,0.791613907766462,2.55208333333333
SDF2L1,0.791947478132004,2.3125
AP4B1-AS1,0.791960398950051,2.875
KIAA1147,0.792276996420277,6.82291666666667
CD200R1,0.792363471659349,5.26041666666667
DEAF1,0.792374597423434,1.52083333333333
DUSP28,0.792384808164901,1.5625
TRIM11,0.792522047335446,1.55208333333333
ICA1,0.792561102733346,3.86458333333333
C20orf27,0.79264925996659,5.03125
TPCN1,0.792679614138101,2.94791666666667
BRI3,0.792692484100866,35.625
E4F1,0.792764011941128,1.91666666666667
VASP,0.793176705264443,31.1145833333333
HELB,0.79335234449407,9.5625
GPRIN3,0.793366537597479,9.80208333333333
MESDC1,0.7934203580995,2.21875
SH3YL1,0.793618009886889,14.4895833333333
TANGO6,0.793671923684323,2.20833333333333
MORN2,0.793711661373963,8.40625
SLC25A30,0.793742345046423,1.8125
HYAL4,0.793777574927717,2.32291666666667
TRUB1,0.793854099510842,1.98958333333333
LPCAT4,0.793894832989832,1.875
SNX30,0.793917796274431,8.22916666666667
EHHADH,0.794135629639669,1.63541666666667
EIF3C,0.794174152141052,1.6875
SMIM17,0.794249026855857,2.16666666666667
MSH2,0.794284731876686,4.44791666666667
RGCC,0.794325793373015,15.96875
SLFN11,0.794467600268048,16.7708333333333
RBBP8,0.794587427998834,5.89583333333333
EHD4,0.794609603778803,4.04166666666667
STARD4,0.794792792145488,1.78125
TMEM120A,0.794954314045492,2.54166666666667
BTN2A2,0.79507001787438,9.09375
BOD1,0.795259855929668,1.75
ERMAP,0.795340046441573,2.66666666666667
ATL2,0.79540825844761,1.9375
NAIF1,0.795638392971704,2.29166666666667
TRAPPC5,0.795683897059487,4.96875
ERBB3,0.795794601927822,2.22916666666667
SLC39A1,0.795954074279902,5.3125
KDM4A-AS1,0.796120514013483,6.04166666666667
ERCC5,0.796198499327872,2.59375
DAPP1,0.796324589583644,75.5
LFNG,0.79635296049353,4.5
TMEM206,0.796381436812322,3.26041666666667
ASB1,0.796422523713101,1.77083333333333
RAB11B,0.796669578435759,2.51041666666667
LACTB,0.79675636015485,17.6770833333333
LOC100289511,0.79678356836194,6.77083333333333
ST3GAL6,0.796811312249145,13.34375
CD209,0.796963169900747,2.17708333333333
ZKSCAN7,0.796963169900747,2.17708333333333
IFI35,0.797095545633979,4.82291666666667
TOMM34,0.797206819746477,2.34375
CHPT1,0.797419604537844,3.77083333333333
ZNF438,0.79757177716339,8.83333333333333
ORMDL3,0.797667362406258,6.0625
ZBTB11-AS1,0.797699869376926,1.95833333333333
TUBB4B,0.797699869376926,1.95833333333333
CRHR1-IT1,0.797853653651637,4.15625
FAM13A-AS1,0.797910556115066,2.69791666666667
CPOX,0.797986948916944,2.36458333333333
C14orf132,0.798097509685733,1.52083333333333
USP42,0.798213540987094,1.64583333333333
LOC654433,0.798213876582656,5.32291666666667
UBXN11,0.798690373546065,10.8020833333333
ATHL1,0.798740885357208,4.76041666666667
OAZ2,0.798767599575204,11.0208333333333
C11orf49,0.79877769823085,2.01041666666667
LINC00958,0.79877769823085,2.01041666666667
MMD2,0.79877769823085,2.01041666666667
PQLC1,0.798810381275688,2.35416666666667
CENPW,0.798869768996952,13.3854166666667
SPEF2,0.799274161091715,5.65625
TDRD7,0.799305154963121,3.58333333333333
GHDC,0.799460580793486,2.02083333333333
ATP13A1,0.799547501432243,1.71875
ST7,0.799661686738887,1.97916666666667
VPS54,0.8,2.5
ATXN7L3,0.800071639194459,1.94791666666667
EFCAB2,0.800381879087094,5.48958333333333
PFN2,0.800584581736758,3
IL12RB2,0.800622305582552,2.04166666666667
NEU1,0.801016496917287,13.1875
TRMT11,0.801094486441387,6.77083333333333
SOD2,0.80117382758534,75.3854166666667
CARD16,0.801197185324837,260.4375
C9orf72,0.801282265094329,66.7395833333333
TMEM97,0.801314709186032,2
PDIA5,0.80131551733863,3.11458333333333
TAZ,0.801402279779068,1.875
DPYSL2,0.801564885332044,51.0833333333333
ZSCAN25,0.801667524014465,1.35416666666667
CDC14A,0.801732428041902,9.125
TRAP1,0.801781417149743,1.85416666666667
PRC1,0.801824807373639,2.27083333333333
RAET1E,0.801885555877902,2.07291666666667
HEXB,0.802112809367603,18.625
ARSB,0.802149597500495,5.70833333333333
UEVLD,0.802184745384447,3.97916666666667
LINC00641,0.802209145161976,1.90625
LOC730227,0.802260474752891,1.76041666666667
RMI1,0.802333815637743,5.47916666666667
RIPK2,0.802377563644821,16.0729166666667
CLEC16A,0.802387456630767,1.58333333333333
BCAS1,0.802427993059953,1.9375
STX7,0.802445316028412,17.9791666666667
PLXNC1,0.802477282939344,19.21875
LPCAT2,0.802725248169826,14.8854166666667
FAM98B,0.802785365438362,2.15625
GRWD1,0.802785365438362,2.15625
METTL1,0.802830510004319,1.57291666666667
TTN,0.802832101532585,26.1458333333333
RNASEK,0.802839119979739,5.42708333333333
BTRC,0.80285390885289,2.25
MGST2,0.802854703764507,61.1979166666667
STK39,0.803061070231348,2.8125
RDH13,0.803111391076452,2.54166666666667
HGSNAT,0.803132213395857,3.71875
LOC100289361,0.803193625472713,1.5625
ZBTB48,0.803508197845201,1.86458333333333
TBC1D25,0.803612049392456,1.36458333333333
ZBTB25,0.803851350518779,3.95833333333333
LOC644936,0.803937468322361,4.28125
ZNF141,0.804020730893681,2.59375
LOC100129034,0.804075038419539,7.77083333333333
SLC25A20,0.804130088891767,8.61458333333333
S100A6,0.804169085588449,3967.11458333333
ILVBL,0.804199503920055,1.25
KEAP1,0.804286458507963,2.83333333333333
KPNA5,0.804336935051644,4.34375
CMC4,0.804544931420317,3.32291666666667
DGCR8,0.804785785409633,2.19791666666667
SLFN5,0.805059576947675,39.4479166666667
MTX1,0.805165114073943,5.32291666666667
ARRDC3-AS1,0.805272207754035,2.01041666666667
FEZ2,0.805309451119846,5.96875
UBE2D1,0.805332775299002,15.34375
CD63,0.805419621908137,51.7291666666667
ZNF510,0.805501472951863,2.38541666666667
TET2,0.805617972613104,52.1041666666667
SLC6A4,0.805761840395946,1.8125
MYADM,0.805780573193846,53.6041666666667
LOC100287177,0.805807541428722,1.83333333333333
MYO6,0.805971883009486,2.32291666666667
SERPINB1,0.806110579254022,234.833333333333
HAVCR2,0.806547231423579,15.1875
MTG1,0.806627574285442,2.67708333333333
PTCHD3P1,0.806638101145148,3.21875
C16orf74,0.806649750597592,1.88541666666667
DISC1,0.806858238460613,1.65625
NFS1,0.806934518856629,1.72916666666667
VMP1,0.807059257765355,138.333333333333
KHSRP,0.807092231940452,1.91666666666667
ATRN,0.807218249561442,1.78125
AMICA1,0.807322925802981,128.40625
RARA,0.807478686047738,4.67708333333333
WDR5,0.807603464686952,1.58333333333333
STXBP4,0.807650262278697,1.84375
PTPN12,0.807687344098849,22.71875
MGC72080,0.807891654049677,1.64583333333333
BCL3,0.807943844826111,4.79166666666667
LOC100506990,0.808176738198589,12.2708333333333
UBE2O,0.808282830058052,1.92708333333333
HN1L,0.808282830058052,1.92708333333333
ZNF420,0.808359839881711,2.5625
GTDC1,0.808377191792622,2.5
TTI2,0.80841162818923,1.71875
TRAF5,0.808416822071069,5.67708333333333
ATP6V1A,0.808543092545381,33.46875
LOC400958,0.808893735724046,1.55208333333333
THEMIS2,0.809189860450601,50.5
CD79B,0.809426213184507,2.27083333333333
PHLDA1,0.809680459453457,3.95833333333333
ARMCX5-GPRASP2,0.809723300105261,1.73958333333333
LGALS3BP,0.809994119805312,4.58333333333333
SUMF1,0.810022929793634,4.52083333333333
CAB39L,0.810022929793634,2.26041666666667
RNF41,0.810096745829693,122.791666666667
C6orf170,0.810245881710741,3.5
TSPAN2,0.81039614316421,2.6875
C4orf21,0.810412176409387,2.05208333333333
CSRNP1,0.810617331111759,5.78125
RTN4IP1,0.810734610981744,2.0625
SNX18,0.810835932583657,9.0625
KIAA1751,0.811009385169442,1.86458333333333
ATP5J2-PTCD1,0.811201822986487,2.15625
CASS4,0.811456567361984,2.10416666666667
CASP1,0.81166874751071,318.53125
MARK2,0.811693698081923,1.82291666666667
LOC100507424,0.811714756531591,2.01041666666667
LOC100129550,0.81186488478929,2.92708333333333
ALDH3B1,0.811886880671827,14.96875
EZH2,0.812254894994828,2.02083333333333
DYRK2,0.812355888612061,9.65625
NUMB,0.81259166317528,53.5104166666667
MCMDC2,0.81259609076447,1.4375
CROT,0.812681956997977,2.82291666666667
HPS3,0.812687491300997,1.64583333333333
TUBGCP6,0.812992614243812,1.97916666666667
GNB1L,0.813022724385833,2.47916666666667
FUCA2,0.813066111150753,10.0833333333333
ANGEL1,0.813303746517657,1.44791666666667
PYGB,0.813537225261003,1.79166666666667
CENPB,0.813676204344972,1.8125
LOC100506392,0.813734306262923,1.38541666666667
LPAR2,0.813771224824988,2.16666666666667
NPIPB5,0.813823150028558,1.94791666666667
SPAG1,0.813866447961334,2.76041666666667
ZDHHC7,0.813868449168528,11.5
PMS2,0.813874436731286,1.67708333333333
SETD9,0.813885932728302,2.91666666666667
CAMSAP2,0.814007816418647,1.73958333333333
CTSK,0.814065854801857,3.07291666666667
C1orf122,0.814101809641866,2.70833333333333
SLC35C1,0.814160460997793,2.14583333333333
TMEM91,0.814237669750552,4.01041666666667
IPP,0.814287397473758,1.70833333333333
DNTTIP1,0.814297139157992,14.1041666666667
EIF4EBP1,0.814344615098306,29.53125
AGPAT4,0.814550831353913,5.4375
RABL2B,0.814705493093,6.3125
NEDD4L,0.814790763787892,2.30208333333333
HTATSF1P2,0.814872652657965,10.8333333333333
TESK2,0.815093710708687,2.26041666666667
MUL1,0.815320271623762,2.51041666666667
IFT81,0.815422107250692,2.02083333333333
CCDC104,0.815456869851569,12.9895833333333
SUFU,0.8155440078506,2.19791666666667
RXRB,0.815613427898959,1.72916666666667
DHRS7B,0.815829512862794,13.3020833333333
ZNF593,0.815862666370284,2.03125
EMC8,0.815989523394469,2.52083333333333
FRY,0.816193811716326,4.64583333333333
GRAMD1A,0.816445118371491,1.60416666666667
NT5C,0.816445118371491,1.60416666666667
ANKRD30BP2,0.816913677080003,1.85416666666667
SETD7,0.816916261778749,4.19791666666667
OSBPL1A,0.816943644050617,3.44791666666667
ZNF45,0.816965866899419,1.98958333333333
GINM1,0.8172248726282,2.47916666666667
PIGV,0.8172248726282,1.94791666666667
TBC1D10A,0.8172248726282,1.0625
BNIP3,0.81725365223024,4.65625
C6orf1,0.81733734711624,3.27083333333333
GLA,0.817351700929988,18.8854166666667
ATL3,0.81764236226149,5.91666666666667
IMMP1L,0.817856311526329,9.03125
C19orf82,0.818084414685816,1.95833333333333
MVB12A,0.818099787673515,2.85416666666667
FLJ13197,0.818106572129341,2.01041666666667
ALKBH2,0.818215246121247,2.5625
TET3,0.818304399990346,5.79166666666667
FAM46A,0.818646891730878,15.03125
RALB,0.818657947501323,20.6875
PMVK,0.818686662685437,2.63541666666667
FLT1,0.81902059486624,1.76041666666667
ANXA2,0.819138559614471,266.635416666667
CCND2,0.819172676382177,24.1041666666667
FNIP2,0.819317864738336,2.47916666666667
CIITA,0.819344591268502,2.71875
NBPF8,0.819401480525836,2.22916666666667
PSMD3,0.819455320565834,1.78125
NUDT16,0.819602531006632,12.3541666666667
PPP1R26-AS1,0.819756061276768,1.66666666666667
LOC100507412,0.819766901095677,3.89583333333333
ASB11,0.819770853733882,1.30208333333333
ZNF815P,0.819924330890412,3.80208333333333
FLJ42627,0.819980744318201,4
NINJ1,0.820030604281861,15.8229166666667
FLJ30838,0.820072354679444,2.125
EMC9,0.82016002177454,2.11458333333333
SCFD2,0.820187785564661,1.69791666666667
IRAK3,0.82034493087343,28.4166666666667
HIVEP3,0.820443445166066,2.29166666666667
CIZ1,0.820534957523372,1.61458333333333
OCEL1,0.820535803210646,2.63541666666667
THRA,0.820612494032325,1.94791666666667
TNNI1,0.82061827193916,2.46875
PPP1R9B,0.820782681668123,2.25
SOX4,0.820869999537663,31.9479166666667
STMN1,0.820875487893489,16.4791666666667
NAA40,0.82111554387106,1.34375
ISOC2,0.821170483571012,1.91666666666667
LRRFIP2,0.821176973829305,5.29166666666667
FAR2,0.82128593022162,9.39583333333333
GALNT2,0.82145243508978,2.91666666666667
BAHD1,0.821514325861832,1.8125
CCRN4L,0.821514325861832,1.8125
DYNLL2,0.821528508883953,1.71875
WDR81,0.821626674365832,1.6875
SLC31A1,0.821881064250625,22.1666666666667
TALDO1,0.821947009175451,222.489583333333
B4GALT5,0.822394382963274,5.01041666666667
MEG3,0.822509896660976,1.73958333333333
ACO1,0.822705721600061,1.40625
TNRC18,0.822705721600061,2.8125
ZNF324,0.822705721600061,1.40625
OTUD1,0.822752277751115,15.8645833333333
GVINP1,0.822776361545239,20.0833333333333
FICD,0.822849089443299,0.989583333333333
ITGAV,0.823019915582388,1.67708333333333
GTF2H4,0.823053177517897,1.58333333333333
HMBS,0.823128084422416,1.9375
NME4,0.823157306461607,1.76041666666667
GMIP,0.823175781974433,3.78125
BIRC3,0.8232691232488,125.635416666667
TOP3B,0.823318166590028,1.82291666666667
SIGLEC14,0.823462198959955,14.5
MDC1,0.823548982341542,2.60416666666667
ZNF511,0.8239591618049,2.1875
CYBA,0.824652520113503,32.5729166666667
CDPF1,0.824959719747065,1.75
ZNF619,0.825038477107335,1.4375
TRAF1,0.825151149814779,3.36458333333333
FLYWCH2,0.825405475288182,1.8125
ZNF417,0.825416108832389,1.54166666666667
PRRC2A,0.8254413454355,1.61458333333333
EXT1,0.825565004461192,3.71875
VASH1,0.82564784431404,2.42708333333333
ZMIZ2,0.825662483272523,1.65625
S100A11,0.825730548289971,989.125
ITGB7,0.825809580608827,4.59375
TMEM164,0.825838273779584,3.17708333333333
SSX2IP,0.825854507574791,1.71875
TMPRSS3,0.825854507574791,1.71875
TMEM115,0.825994523135354,1.89583333333333
NFAM1,0.826091780254524,11.4583333333333
CRADD,0.826117604575561,1.52083333333333
SLC2A6,0.826232007028272,10.9583333333333
PPP1R3D,0.826264186537562,2.48958333333333
PTCD2,0.826404664689734,1.60416666666667
GAA,0.82661444656587,63.34375
PLAGL2,0.826638094037018,4.82291666666667
IFI44,0.827089528564771,36.2916666666667
SAP25,0.827346125392209,1.94791666666667
CREG1,0.827393070659816,23.125
SETD1A,0.827469165180393,1.70833333333333
PMAIP1,0.827661993066211,17.15625
PIK3IP1,0.827772008572026,27.8541666666667
CCPG1,0.827781693876249,12.7604166666667
PIM2,0.827878538278489,15.9166666666667
POLL,0.827969810556859,2.02083333333333
ZNF589,0.827969810556859,2.02083333333333
DCLRE1B,0.827996828727771,3.59375
LY96,0.828004413124347,115.739583333333
MED12,0.828081422316466,1.85416666666667
TRMT61B,0.828119864031207,1.91666666666667
KIAA0753,0.828272592470014,2.20833333333333
PJA1,0.828291443664417,3.42708333333333
LMOD3,0.828461334546855,1.72916666666667
SPOPL,0.828538345204182,16.6666666666667
USP20,0.829020745698235,3.57291666666667
LIG1,0.829039688041325,4.46875
SCN2B,0.829056723364291,1.92708333333333
SLC16A12,0.829150516069064,1.40625
PDE4D,0.829151550523754,7.69791666666667
RAB24,0.829213080975406,25.5104166666667
KIAA0930,0.829448110224948,11.6041666666667
MAGEF1,0.82945589764674,1.77083333333333
NBR2,0.829503501006616,1.79166666666667
IL1RAP,0.829527544981762,5.96875
HNRNPA1L2,0.829537881729644,2.90625
SRL,0.82957620637386,1.3125
LOC728323,0.829829169719354,2.64583333333333
FKBP9L,0.82996161209123,1.41666666666667
SPPL2B,0.82996161209123,1.41666666666667
CARD6,0.830269437356551,11.2916666666667
NAPRT1,0.830335506028196,3.07291666666667
SLC39A11,0.830603784644538,4.89583333333333
DGCR14,0.830639447202242,1.42708333333333
C1orf54,0.830679921030968,11.0208333333333
HLA-DPB1,0.830706966789088,147.583333333333
CAPG,0.830803572091469,32.4791666666667
CCR5,0.830924368339993,3.53125
SPECC1,0.831245370883748,25.03125
CCL5,0.83127736406424,26.3958333333333
CXorf65,0.831296022171512,3.79166666666667
PIGW,0.831420369762763,2.19791666666667
FAM102B,0.831478004224185,4.40625
PLK2,0.831512322447642,2.96875
RUSC1,0.831594308453974,1.64583333333333
PHF15,0.831673312919862,4.69791666666667
CTSD,0.831715117527001,56.6041666666667
NPM3,0.831723257023033,2.05208333333333
PRKACA,0.831911210263593,3.94791666666667
WWC1,0.831986506774117,18.6770833333333
ATG2A,0.832104356928092,1.5
CD24,0.832129808448022,1.46875
NLRP12,0.832170773958646,8.72916666666667
NBPF9,0.832212677753539,1.48958333333333
PRDM1,0.83245332050032,9.67708333333333
PECAM1,0.832537416748092,133.010416666667
GAS7,0.832625087710213,24.0833333333333
KIAA0195,0.83269991945629,1.72916666666667
TBCE,0.83319384554512,1.58333333333333
GLB1L,0.833383649090189,4.39583333333333
CPQ,0.83346429091526,25.1979166666667
CNGB1,0.833508753466491,1.66666666666667
MID1IP1,0.833594504513874,2.9375
AKT3,0.833851958504306,3.51041666666667
ST8SIA1,0.834025393522912,1.94791666666667
