baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ACTR8,4.92140733624478,-0.0310750224063518,0.172511148253229,-0.180133415845895,0.857047829616434,1
ACVR1,7.48900534782147,-0.0218696712490511,0.176150092433255,-0.124153617786705,0.901193645661607,1
ACVR1B,2.71153664760762,0.0994776023075332,0.154918194496683,0.642129884296214,0.520788853733223,1
ACVR1C,2.99473217621672,-0.0849054330804658,0.157797301936673,-0.538066443712326,0.590531178012971,1
ACVR2A,16.6832334286316,0.270130545201965,0.168626064027131,1.60195013007303,0.109166637792779,1
ACVR2B,6.66187214466907,-0.135390757184869,0.17218716461926,-0.786299939860469,0.431691787708521,1
ACVR2B-AS1,0.230508702542393,0.0171316485994987,0.054275786433558,0.315640725362322,0.752275222370197,1
ACVRL1,0.217625625426455,0.0143288143537012,0.0497381859355895,0.288084780017046,0.773281842776379,1
ACY1,0.0857892724770114,0,0.0336427696786416,0,1,1
ACY3,0.185147945379073,0.0164861851058127,0.0435386301234358,0.378656495601099,0.704942963209065,1
ACYP1,30.3188435759155,-0.0555615767225059,0.147314468693996,-0.377163066296763,0.706052425736366,1
ACYP2,26.7254832508723,-0.0949246074179739,0.151276435802914,-0.6274910359578,0.530337410283447,1
ADA,10.5765447573149,-0.00759074868193158,0.174639706351809,-0.0434651938010027,0.965330709614644,1
ADAD1,0.0538696393918031,-0.00341446300662041,0.0336427696786416,-0.101491733267969,0.919160119571562,1
ADAD2,0.077482029117326,0,0.0336427696786416,0,1,1
ADAL,8.06228413367464,-0.0348674636741209,0.176580757026863,-0.19745902249596,0.843468345403717,1
ADAM10,17.3701855350321,-0.0884208649498061,0.168539418078249,-0.524630178257495,0.599840303587691,1
ADAM12,0.453696443680565,0.0431830353527424,0.0723713827909171,0.596686614065388,0.550716631322574,1
ADAM15,0.423475389466053,0.0562976905135391,0.0715257848186979,0.787096438805129,0.43122541392596,1
ADAM17,15.8280652673345,-0.14533387323067,0.167541715175701,-0.86744888028786,0.385696109494928,1
ADAM19,15.9170600460161,0.381451055781597,0.174173354620262,2.19006550464191,0.0285194865206019,1
ADAM1A,2.58133373862522,-0.114619357312961,0.150431742299166,-0.761935982134779,0.446098213241743,1
ADAM20,0.0884345617574842,-0.00671340798898005,0.0336427696786416,-0.199549800837061,0.841832691148628,1
ADAM20P1,0.134767241076044,-0.000153581134954348,0.0387323917288485,-0.00396518593608973,0.996836247651338,1
ADAM22,0.904480253762259,-0.0723823037482848,0.106457123820836,-0.679919775684548,0.496555259191258,1
ADAM23,3.01999867808081,0.35580780661927,0.156784108789451,2.26941243833004,0.0232432564953209,1
ADAM28,1.68964004970116,-0.0966712455537852,0.13163161630521,-0.734407494698209,0.462700420378456,1
ADAM33,0.161585090365796,-0.000148332740356399,0.0380728352324027,-0.00389602559018661,0.996891429197273,1
ADAM8,8.27093387129366,0.0813758748470272,0.176396288075151,0.461324190746906,0.644566031795876,1
ADAM9,1.92618893776268,0.0445053821595562,0.140154297276535,0.317545612402764,0.750829635172093,1
ADAMDEC1,0.197931294317001,-0.0060366174624103,0.0445740933417625,-0.135428833428553,0.892272828350123,1
ADAMTS1,0.0861064354905065,0.00648237194045849,0.0336427696786416,0.192682469439307,0.847207653537841,1
ADAMTS10,0.454138546934244,-0.0336915264240746,0.0760590673258993,-0.442965284858313,0.657790844746605,1
ADAMTS13,0.134303687306666,-0.00453999586099442,0.0387343704213232,-0.117208458834151,0.906694863944023,1
ADAMTS17,4.84019675568147,-0.128645664060683,0.1721781153607,-0.747166176091431,0.454963258387586,1
ADAMTS4,7.84463433227011,0.251034923113788,0.176581061931111,1.42164125851573,0.155130420895675,1
ADAMTS5,0.0942736659946858,-0.000115518024260784,0.0336427696786416,-0.00343366569887739,0.997260336535375,1
ADAMTS6,1.5241880860586,0.130833994116357,0.128895806993228,1.01503685161171,0.310088261301409,1
ADAMTSL2,1.28296518150545,0.0402122155331199,0.122131175427399,0.329254307038289,0.741963478009088,1
ADAMTSL4,0.72012769998942,0.000590240747352333,0.0969445634142247,0.00608843576746385,0.995142161114298,1
ADAMTSL5,0.767397630749171,-0.0323013872018384,0.100530027622969,-0.321310835832878,0.747974845628904,1
ADAP1,0.764693592810214,0.0303414775707533,0.0963374312071156,0.314950037493964,0.752799588967222,1
ADAP2,3.27945560424689,-0.106988810749527,0.158789300604458,-0.673778462039047,0.500452169844398,1
ADAR,48.9423573458951,-0.111777580011179,0.136510928949504,-0.818817810935313,0.412890367506206,1
ADARB1,4.65146405215938,0.175329408243557,0.171997137157257,1.01937399157553,0.308025448732997,1
ADARB2,0.395276340703897,-0.0299758868627096,0.0714252237653492,-0.419682085437889,0.674717713843652,1
ADAT1,11.357700535056,0.0118324994687085,0.174115174828463,0.067957887532582,0.945819157625997,1
ADAT2,5.85935012403342,0.0229554592475299,0.174091563394695,0.131858539264685,0.89509618308302,1
ADAT3,0.0743383215678211,0.00648237194045849,0.0336427696786416,0.192682469439307,0.847207653537841,1
ADC,0.145004233422089,0.00448794338335121,0.0398698878981016,0.11256473544198,0.910375644345288,1
ADCK1,2.02489382434076,0.0144397569581254,0.145709217589492,0.0990998180966606,0.921059016515984,1
ADCK2,1.26234283455023,-0.125528429707886,0.122275243103749,-1.02660543967496,0.304606291573728,1
ADCK3,8.6596502659243,0.128875831149367,0.176288932114843,0.731048907060207,0.464749280625083,1
ADCK4,4.23271147491016,-0.269836732264163,0.167168320223328,-1.6141618932563,0.106492315190953,1
ADCK5,2.85721381586604,-0.0693378442338402,0.156643708593032,-0.442646850337177,0.658021191755432,1
ADCY1,1.09492731936264,-0.144438802125789,0.120803676983778,-1.19564905416898,0.231833540091583,1
ADCY10,0.0445933266118147,0,0.0336427696786416,0,1,1
ADCY10P1,1.84817373756124,-0.0394329501926035,0.137885377768695,-0.28598355264873,0.774890718790517,1
ADCY2,0.0445933266118147,0,0.0336427696786416,0,1,1
ADCY3,1.55037900618153,0.16666322582841,0.127604129487608,1.3060958645903,0.19151995912227,1
ADCY4,0.27062190897854,0.0104563791811451,0.0607064210170178,0.172245027889454,0.863244899700843,1
ADCY6,2.46461406965385,-0.234733711596675,0.144625376011346,-1.62304650864493,0.104579463102298,1
ADCY7,28.102442365351,0.0702533387728692,0.157742804263873,0.445366361405297,0.656055017648634,1
ADCY9,0.970829992213711,-0.0114880537306972,0.113341389305992,-0.101357975237822,0.919266295515711,1
ADD1,21.9767385609774,-0.134626386458465,0.156356581999965,-0.861021549182335,0.38922617469648,1
ADD2,0.371919737549435,0.0681245007970336,0.0758085999104475,0.898638160809049,0.368845425428665,1
ADD3,330.941838775552,0.124481384782309,0.075469218677714,1.64943253638147,0.0990590536621875,1
ADD3-AS1,0.107608575296492,0.0064823719404585,0.0336427696786416,0.192682469439307,0.847207653537841,1
ADH1B,0.0500711760413781,0,0.0336427696786416,0,1,1
ADH4,0.0538696393918031,-0.00341446300662041,0.0336427696786416,-0.101491733267969,0.919160119571562,1
ADH5,107.787693886018,-0.0942955245329136,0.111608258591015,-0.844879453575716,0.398178147239718,1
ADH6,0.0410669116744055,-0.00341446300662042,0.0336427696786416,-0.101491733267969,0.919160119571562,1
ADHFE1,7.99881273820046,-0.0534705489029919,0.176491847230496,-0.302963279845782,0.761917845669319,1
ADI1,17.0016627009658,-0.0293047170782876,0.16541873476762,-0.177154764963321,0.859386825921728,1
ADIPOQ,6.47324635556838,0.138687772685732,0.175020095586311,0.792410564176258,0.428121321594931,1
ADIPOQ-AS1,0.721135709035516,0.0613259301906593,0.0983513052277793,0.623539566136208,0.532930010124384,1
ADIPOR1,16.1422078576816,0.153806121681428,0.16538159326694,0.930007497467825,0.35236720260691,1
ADIPOR2,5.8126593740975,-0.000838764348486239,0.174895687028407,-0.00479579778516783,0.996173521658448,1
ADIRF,0.366213543356551,-3.10573974381387e-05,0.0686898261037278,-0.000452139701027038,0.999639244725516,1
ADK,24.836871750453,0.072989045340419,0.153842982893486,0.474438573457413,0.635187191674742,1
ADM,1.36144956586305,0.0483022434904809,0.125537576250359,0.384763231322484,0.700412842940109,1
ADM2,4.03970558412039,0.234713975693774,0.166961445779616,1.4057974558006,0.159784277762389,1
ADM5,0.507862176061412,0.0181198558831436,0.0807206053033983,0.224476214159171,0.822386773038211,1
ADNP,8.73076029566311,0.0886899413103199,0.176166254961893,0.503444552019935,0.6146517549953,1
ADNP2,16.2527638619604,0.0927570916762746,0.165004881928921,0.562147559465734,0.574015487074773,1
ADO,2.28008691143712,-0.208826859779144,0.147655110298913,-1.41428806193294,0.15727734069461,1
ADORA1,0.0345649223656812,-0.00341446300662042,0.0336427696786416,-0.101491733267969,0.919160119571562,1
ADORA2A-AS1,1.61733803216157,-0.0539355886050901,0.133563010408976,-0.403821300822261,0.686344131588159,1
ADORA2B,0.293139008629716,0.0192085634511009,0.0579665208669714,0.33137340595588,0.740362450176729,1
ADORA3,0.485672435402261,0.0130184782015055,0.074027265365107,0.175860585114114,0.860403471209705,1
ADPGK,13.7571243828449,0.117458651337624,0.17065071494977,0.68829861845113,0.491264751544789,1
ADPGK-AS1,1.0422473868396,-0.102485409380574,0.113146656861235,-0.905774966964017,0.365054973442111,1
ADPRH,1.19925133482266,0.0696443880726089,0.115259211917102,0.604241404346049,0.545683157080698,1
ADPRHL2,5.20175425560529,0.182857700798021,0.17196188880532,1.06336178363938,0.287617916603693,1
