baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ZNF766,32.6390033784546,-0.428980785400549,0.15520347152477,-2.76398962720421,0.00570993544130092,0.217751775303849
GCA,633.653843664399,-0.347673333220092,0.126151918395283,-2.75598926788174,0.00585149168998313,0.220151324242674
HMGCL,70.1065934399161,-0.417423452671417,0.151519427735793,-2.75491703545294,0.00587070197980463,0.220151324242674
LRRFIP1,215.451747026105,0.299413077708618,0.108915693213051,2.74903522968846,0.00597709616257137,0.220549943179632
LRSAM1,53.1109084146465,-0.347485704666231,0.126408475868215,-2.74891143398086,0.00597935401509225,0.220549943179632
GSKIP,31.9596149618513,-0.424246419371212,0.154545595544614,-2.74512138554437,0.00604885195188084,0.221299461654177
ALDH1A1,147.511959231571,-0.407774209368728,0.149394856187889,-2.72950635499715,0.00634292265470615,0.221413480294404
CSTF1,20.2806196201585,-0.437107455892382,0.160231714488095,-2.72797090943477,0.00637252275961807,0.221413480294404
DYNC1I2,153.130772172172,-0.282080018082419,0.103287998552883,-2.73100478307743,0.00631415552498562,0.221413480294404
MEGF9,127.815913842152,0.360759905987712,0.131729516541178,2.73864138774805,0.00616936267422616,0.221413480294404
PCBP2,421.62058115437,0.281908890024364,0.103386881138542,2.72673754077749,0.00639638943072721,0.221413480294404
PRNP,75.062314272658,0.345505519836324,0.126242434232176,2.73684139519122,0.00620321925430189,0.221413480294404
TBC1D23,43.6570117911245,-0.416444403943597,0.15201418566423,-2.7395101458718,0.00615308156371289,0.221413480294404
CCDC90B,58.2007485875612,-0.359053760126242,0.132118235796898,-2.71766995646389,0.00657433810348932,0.224125162618954
TANK,172.037586948307,-0.309821313378505,0.113928125178878,-2.71944537744351,0.00653914942356551,0.224125162618954
CRBN,153.878238286567,-0.289328426950707,0.107147720941829,-2.70027607127346,0.00692819590856684,0.234412643522938
METTL14,25.832245129734,-0.410365027197442,0.152275511055253,-2.69488524027046,0.00704128776504848,0.23552922847279
RGS18,215.119817977682,-0.353995747366928,0.131415030578649,-2.69372343337141,0.00706587685418369,0.23552922847279
CTSZ,49.4054682488763,0.370006488951716,0.137819674863418,2.68471456864486,0.00725917709746183,0.238440123639257
LILRA5,92.8771636357315,0.320517794045351,0.119336799219741,2.68582529564217,0.00723509083405607,0.238440123639257
ATG4C,51.259032566841,-0.349805218705504,0.130635257398783,-2.67772441889614,0.00741241774092705,0.241709274160665
VCAN,2327.29073701796,0.242017078264191,0.0904758702984747,2.67493506794453,0.00747437249907534,0.241976088099561
ARFIP1,54.0987791448053,-0.400979616093432,0.150490100101055,-2.66449165642239,0.00771047790867649,0.247145139227594
MKRN1,61.6922094659325,0.349952865164895,0.131548683209632,2.66025365382959,0.00780818229723778,0.247145139227594
NAGK,806.973647704079,-0.367334950010225,0.13801873108657,-2.66148621363444,0.00777965267118281,0.247145139227594
PGGT1B,78.2229994456881,-0.359387647634842,0.135296038339371,-2.65630577248218,0.00790019451928009,0.247145139227594
XIST,37.4713455768887,0.398214076780523,0.149933087373907,2.65594528702959,0.00790864445528301,0.247145139227594
AGFG1,37.4004196980622,0.410020155473769,0.155613592091496,2.6348608110832,0.00841717913460527,0.252515374038158
CACNA2D3,73.6492465587764,-0.380648590185722,0.144036284104711,-2.64272709166116,0.00822412939280685,0.252515374038158
CCT8,339.018667617478,-0.282488495282358,0.107156873686086,-2.63621441691088,0.00838367371724307,0.252515374038158
CIDEB,23.3228355127678,0.41440941564989,0.157253292728852,2.63529881288047,0.00840632431808025,0.252515374038158
SEC22B,77.9582467926266,-0.364272975065419,0.137900694878026,-2.64156011242453,0.00825251611251416,0.252515374038158
ZNF143,44.1427741587242,-0.363842026085231,0.138044167396586,-2.63569285792389,0.00839656956401337,0.252515374038158
NSF,41.5879344572751,-0.381332487793145,0.145297913297033,-2.62448702214728,0.00867795996544742,0.258614700957042
HLA-F,276.182564873075,-0.308267254952312,0.117832417003689,-2.61614980657371,0.00889275321078214,0.263272299003419
C1orf131,70.5844162891475,-0.336017572301442,0.129279302253274,-2.59915985347092,0.00934522435928736,0.264487481866623
CAPN2,86.6057485398238,0.311806270716833,0.119884250680482,2.60089435390362,0.0092981083136207,0.264487481866623
DAXX,56.6217421822098,-0.377462571641803,0.144784886489074,-2.60705782761578,0.00913239357492278,0.264487481866623
FLOT1,23.472230075334,0.422863376547271,0.162550265621577,2.60143147063021,0.00928356109365912,0.264487481866623
RBBP6,48.5660071273679,0.35917237171039,0.137978764541952,2.60309891092832,0.00923852959440376,0.264487481866623
TMEM123,152.185691400808,0.28449483481432,0.109124811969181,2.6070591067288,0.0091323594593525,0.264487481866623
