baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SNN,35.5990143325886,0.465163873264729,0.153461978218715,3.03113434783028,0.00243636815497503,0.134351647776748
LRSAM1,53.1109084146465,-0.383133486032173,0.126545975777175,-3.02762283572576,0.00246485514649375,0.134628040620397
DDX23,55.1009108190788,-0.426742366216523,0.141148130760773,-3.02336533906916,0.0024998025507689,0.13524875121377
ARF6,118.481198026049,0.372466143562654,0.123336059344239,3.01992900975599,0.00252833939250084,0.135514265570021
LYPLAL1,62.761610533707,-0.420525102669758,0.139982555713375,-3.00412505348749,0.00266345825001625,0.141434565405956
BNIP2,84.4997033629111,0.370535357255291,0.123605301677905,2.99773029332387,0.00271998268638935,0.142192569691036
CD63,169.77846114232,0.368387728852771,0.122922557623976,2.99690907815048,0.00272732042999372,0.142192569691036
FAM118B,25.6955130905718,-0.50656602077147,0.169998474922601,-2.97982685434152,0.0028841135410171,0.14901253295255
DDX47,64.0482250372043,-0.384548001348167,0.129180939002496,-2.97681689200864,0.00291257907074253,0.149139651524182
RNF130,206.52167263779,0.338505856426352,0.113924341630332,2.97132159450835,0.00296521098086915,0.150491017480394
MORC3,82.0369462557003,-0.375541281946117,0.126706149479836,-2.96387573521742,0.00303790936225389,0.152370608336888
ZFAND1,90.268479406816,-0.382851922088371,0.129249716808459,-2.96211033603838,0.00305538273038224,0.152370608336888
ZNF217,37.2938528014431,-0.457902368287351,0.154957123096439,-2.95502626234465,0.00312642436230313,0.1545693423949
GAPT,164.635162975797,-0.391409743676179,0.132781490877613,-2.94777337631303,0.0032007161074033,0.156889802358615
MAP3K8,36.6924616110007,0.493045279253668,0.168179723890438,2.93165708593306,0.00337158804827362,0.162671879333152
PTP4A1,45.7218993303907,0.416718386074073,0.142287583683337,2.92870519891242,0.00340377079685758,0.162671879333152
ZNF766,32.6390033784546,-0.45502513934524,0.155246938262571,-2.93097657472413,0.00337898260319215,0.162671879333152
CETN3,19.7928014284929,-0.488832806761593,0.167953597958413,-2.91052298196454,0.00360824429474211,0.169052010848829
PADI4,205.448020001618,-0.406261355692792,0.139656013030958,-2.90901441961352,0.00362570136606905,0.169052010848829
PSMC6,137.27320691809,-0.385001854970665,0.132328455057747,-2.90944116896592,0.00362075525132298,0.169052010848829
ACTB,2564.64310918642,0.253046602672974,0.0873709451419104,2.89623286393398,0.00377672036282754,0.173939593937092
